FagNivaa;EnhetNivaa;Vurderingsfagkode;Nasjonaltkode;Fylkekode;Organisasjonsnummer;Vurderingsfagnavn;Nasjonalt;Fylke;EnhetNavn;2024-25.Standpunkt.Alle eierformer.Alle kjønn.Snittkarakter;2024-25.Standpunkt.Alle eierformer.Alle kjønn.Antall elever
2;3;ENG1007;I;3;974590948;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Oslo;Persbråten videregående skole;4;184
2;3;ENG1007;I;3;974591065;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Oslo;Stovner videregående skole;4;97
2;3;ENG1007;I;3;974590964;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Oslo;Ullern videregående skole;4,7;276
2;3;ENG1007;I;3;974590972;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Oslo;Ulsrud videregående skole;3,5;101
2;3;ENG1007;I;3;917527067;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Oslo;Valle Hovin videregående skole;4,9;209
2;3;ENG1007;I;3;925607797;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Oslo;Vika videregående skole;4,4;218
2;3;ENG1007;I;3;971816317;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Oslo;Wang videregående Skole/ Wang Toppidrett;4,4;197
2;2;ENG1007;I;11;11;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Alle skoler;4,5;3 214
2;3;ENG1007;I;11;987546603;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Akademiet Sandnes;4,2;76
2;3;ENG1007;I;11;974624532;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Bergeland videregående skole;4,2;92
2;3;ENG1007;I;11;913385632;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Bryne vidaregåande skule;4,5;245
2;3;ENG1007;I;11;974624478;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Dalane videregående skole;4,5;86
2;3;ENG1007;I;11;974624486;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Haugaland videregående skole;4,4;20
2;3;ENG1007;I;11;971816287;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Haugesund Toppidrettsgymnas AS;4,3;91
2;3;ENG1007;I;11;974624370;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Hetland videregående skole;4,4;262
2;3;ENG1007;I;11;982378494;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Hollenderhaugen skolesenter;*;*
2;3;ENG1007;I;11;990183449;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Jåttå videregående skole;4,2;59
2;3;ENG1007;I;11;974624591;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Karmsund videregående skole;*;*
2;3;ENG1007;I;11;974624389;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Kopervik videregående skole;4,3;69
2;3;ENG1007;I;11;874117722;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Lundeneset Vgs;5;27
2;3;ENG1007;I;11;874624772;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Møllehagen skolesenter grunnskole og videregående skole;*;*
2;3;ENG1007;I;11;913404793;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Norheim Vgs AS;5,2;9
2;3;ENG1007;I;11;974624664;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Randaberg videregående skole;3,7;47
2;3;ENG1007;I;11;974624397;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Sandnes videregående skole;4,6;350
2;3;ENG1007;I;11;874624632;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Sauda vidaregåande skule;4,5;55
2;3;ENG1007;I;11;974624362;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Skeisvang videregående skole;4,2;162
2;3;ENG1007;I;11;974624672;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Sola videregående skole;4,2;160
2;3;ENG1007;I;11;974624427;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;St Svithun videregående skole;4,6;286
2;3;ENG1007;I;11;974624443;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;St. Olav videregående skole;5;304
2;3;ENG1007;I;11;974624400;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Stavanger katedralskole;4,6;173
2;3;ENG1007;I;11;974624419;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Strand videregående skole;4,1;87
2;3;ENG1007;I;11;973157221;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Tryggheim vidaregåande skule;4,8;92
2;3;ENG1007;I;11;974624435;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Vardafjell videregående skole;4,4;132
2;3;ENG1007;I;11;994507508;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Vågen videregående skole;4,7;193
2;3;ENG1007;I;11;988586102;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Wang Toppidrett Stavanger AS;4,6;68
2;3;ENG1007;I;11;974557134;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Rogaland;Ølen vidaregåande skule;4,5;54
2;2;ENG1007;I;40;40;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Alle skoler;4,5;1 026
2;3;ENG1007;I;40;974568098;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Bamble videregående skole;4,3;44
2;3;ENG1007;I;40;974567997;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Bø vidaregåande skule;4,5;96
2;3;ENG1007;I;40;974568071;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Hjalmar Johansen videregående skole;4,3;128
2;3;ENG1007;I;40;974568004;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Kragerø videregående skole;4,7;48
2;3;ENG1007;I;40;974085062;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Kvitsund gymnas;4,7;46
2;3;ENG1007;I;40;974568012;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Notodden videregående skole;4,3;52
2;3;ENG1007;I;40;974568020;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Porsgrunn videregående skole;4,6;173
2;3;ENG1007;I;40;874568082;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Rjukan videregående skole;3,9;24
2;3;ENG1007;I;40;974568039;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Skien videregående skole;4,7;248
2;3;ENG1007;I;40;974568152;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Skogmo videregående skole;4,4;57
2;3;ENG1007;I;40;888361332;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Stiftelsen Telemark Toppidrett gymnas;4;86
2;3;ENG1007;I;40;974568055;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Telemark;Vest-Telemark vidaregåande skule;4;24
2;2;ENG1007;I;55;55;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Alle skoler;4,7;920
2;3;ENG1007;I;55;974546817;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Bardufoss videregående skole;4,8;52
2;3;ENG1007;I;55;974546892;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Breivang videregående skole;4,5;43
2;3;ENG1007;I;55;974546671;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Heggen videregående skole;4,7;148
2;3;ENG1007;I;55;974546744;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Kongsbakken videregående skole;4,7;212
2;3;ENG1007;I;55;974546906;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Kvaløya videregående skole;4,8;42
2;3;ENG1007;I;55;929440706;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Longyearbyen skole Videregående Avdeling;4,6;8
2;3;ENG1007;I;55;974546922;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Nordkjosbotn videregående skole;4,9;9
2;3;ENG1007;I;55;974546957;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Nord-Troms videregående skole avd Nordreisa;4,8;25
2;3;ENG1007;I;55;991575731;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Norges Toppidrettsgymnas Tromsø AS;4,8;51
2;3;ENG1007;I;55;974546698;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Senja videregående skole avd Finnfjordbotn;4,5;57
2;3;ENG1007;I;55;974546809;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Sjøvegan videregående skole;4,9;20
2;3;ENG1007;I;55;974546760;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Stangnes Rå videregående skole avd Stangnes;5;30
2;3;ENG1007;I;55;974546868;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Troms - Romsa - Tromssa ;Tromsdalen videregående skole;4,5;223
2;2;ENG1007;I;50;50;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Alle skoler;4,5;2 660
2;3;ENG1007;I;50;971816279;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Bybroen videregående skole AS;5;21
2;3;ENG1007;I;50;984477112;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Byåsen videregående skole;4,2;137
2;3;ENG1007;I;50;996772772;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Charlottenlund videregående skole;4,3;196
2;3;ENG1007;I;50;926694022;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Cissi Klein videregående skole;4,5;81
2;3;ENG1007;I;50;974557975;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Fosen videregående skole;4,6;39
2;3;ENG1007;I;50;974557983;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Gauldal videregående skole;4,2;27
2;3;ENG1007;I;50;974560771;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Grong videregående skole;4,1;25
2;3;ENG1007;I;50;974558017;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Guri Kunna videregående skole avd Hitra;4,4;23
2;3;ENG1007;I;50;974557991;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Heimdal videregående skole;4,7;207
2;3;ENG1007;I;50;974560798;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Inderøy videregående skole;4,3;63
2;3;ENG1007;I;50;929188829;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Johan Bojer videregående skole;4,6;28
2;3;ENG1007;I;50;974149699;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Kristen videregående skole Trøndelag;4,7;146
2;3;ENG1007;I;50;874558052;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Kyrksæterøra videregående skole;4,3;11
2;3;ENG1007;I;50;974560704;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Levanger videregående skole;4,4;84
2;3;ENG1007;I;50;974558378;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Malvik videregående skole;4,4;85
2;3;ENG1007;I;50;874558362;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Melhus videregående skole;4,3;87
2;3;ENG1007;I;50;974560763;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Meråker videregående skole;4,4;40
2;3;ENG1007;I;50;974560712;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Olav Duun videregående skole;4,6;80
2;3;ENG1007;I;50;974560720;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Ole Vig videregående skole;4,2;130
2;3;ENG1007;I;50;974558041;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Oppdal videregående skole;4,2;44
2;3;ENG1007;I;50;974557967;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Orkdal vidaregåande skole;4,3;106
2;3;ENG1007;I;50;974558130;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Røros videregående skole;4,5;28
2;3;ENG1007;I;50;974558068;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Selbu videregående skole;4,9;10
2;3;ENG1007;I;50;932343150;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Sommerschild skole;4,6;8
2;3;ENG1007;I;50;974560690;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Steinkjer videregående skole;4,6;127
2;3;ENG1007;I;50;996772810;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Strinda videregående skole;4,6;241
2;3;ENG1007;I;50;995415372;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Thora Storm videregående skole;5,3;178
2;3;ENG1007;I;50;974558386;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Tiller videregående skole;4;109
2;3;ENG1007;I;50;974557908;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Trondheim katedralskole;4,9;145
2;3;ENG1007;I;50;931570994;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Trondheim Toppidrettsgymnas Sti;4,3;29
2;3;ENG1007;I;50;974560747;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Verdal videregående skole;4,3;82
2;3;ENG1007;I;50;974560739;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Ytre Namdal videregående skole;4,9;33
2;3;ENG1007;I;50;974558033;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Trøndelag - Trööndelage;Åfjord videregående skole;5,1;10
2;2;ENG1007;I;39;39;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Alle skoler;4,5;1 591
2;3;ENG1007;I;39;974575086;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Færder videregående skole;4,4;25
2;3;ENG1007;I;39;974574993;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Greveskogen videregående skole;4,1;203
2;3;ENG1007;I;39;874575062;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Holmestrand videregående skole;4,1;43
2;3;ENG1007;I;39;923261354;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Horten videregående skole;4,7;195
2;3;ENG1007;I;39;974575051;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Melsom videregående skole;5;25
2;3;ENG1007;I;39;974575000;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Nøtterøy videregående skole;4,3;136
2;3;ENG1007;I;39;874575232;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Re videregående skole;4,7;179
2;3;ENG1007;I;39;974575116;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Sande videregående skole;4;59
2;3;ENG1007;I;39;974575019;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Sandefjord videregående skole;4,4;332
2;3;ENG1007;I;39;973488783;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Skagerak International School Sti;4,7;55
2;3;ENG1007;I;39;974575027;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Thor Heyerdahl videregående skole;4,6;270
2;3;ENG1007;I;39;995354071;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestfold;Wang Tønsberg AS;4,3;69
2;2;ENG1007;I;46;46;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Alle skoler;4,4;3 961
2;3;ENG1007;I;46;986900055;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Akademiet Vgs Bergen AS;4,1;52
2;3;ENG1007;I;46;999546560;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Amalie Skram videregående skole;5,2;262
2;3;ENG1007;I;46;974557444;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Arna vidaregåande skule;4,2;44
2;3;ENG1007;I;46;974557533;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Askøy videregående skole;4,2;87
2;3;ENG1007;I;46;974557509;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Austrheim vidaregåande skule;4,2;16
2;3;ENG1007;I;46;874557102;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Bergen katedralskole;4,8;226
2;3;ENG1007;I;46;988602671;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Bergen private gymnas AS;4,2;197
2;3;ENG1007;I;46;974557126;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Bømlo vidaregåande skule;4,3;25
2;3;ENG1007;I;46;974571137;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Dale vidaregåande skule;4,7;27
2;3;ENG1007;I;46;873159642;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Danielsen videregående skole;4,6;122
2;3;ENG1007;I;46;874571172;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Eid vidaregåande skule;4,5;44
2;3;ENG1007;I;46;974571161;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Firda vidaregåande skule;4,3;88
2;3;ENG1007;I;46;974571145;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Flora vidaregåande skule;4,2;71
2;3;ENG1007;I;46;974117959;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Framnes Kristne vidaregåande skule;4,1;99
2;3;ENG1007;I;46;874557552;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Fusa vidaregåande skule;4,6;49
2;3;ENG1007;I;46;974557584;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Fyllingsdalen videregående skole;4,1;131
2;3;ENG1007;I;46;974571110;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Førde vidaregåande skule;4,3;151
2;3;ENG1007;I;46;974571080;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Høyanger vidaregåande skule;4,6;8
2;3;ENG1007;I;46;974557339;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Knarvik vidaregåande skule;4,6;129
2;3;ENG1007;I;46;974117967;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Kongshaug Musikkgymnas;4,5;35
2;3;ENG1007;I;46;974557045;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Kvam vidaregåande skule;3,7;28
2;3;ENG1007;I;46;974557282;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Kvinnherad vidaregåande skule;4,4;50
2;3;ENG1007;I;46;974557096;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Langhaugen videregående skole;4,5;198
2;3;ENG1007;I;46;985076308;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Metis videregående AS;4,7;145
2;3;ENG1007;I;46;974571188;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Måløy vidaregåande skule;4,7;47
2;3;ENG1007;I;46;993527084;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Nordahl Grieg videregående skole;4,2;249
2;3;ENG1007;I;46;922148805;Engelsk vg1 studieforberedende utdanningsprogram;Hele landet;Vestland;Norges Toppidrettsgymnas Bergen AS;4,4;63
